split,image_path,annotation_path,image_filename,sequence_folder,image_id,has_vehicle,has_visible_vehicle,has_hidden_vehicle,num_vehicles,num_visible_vehicles,num_hidden_vehicles,num_direct_lights,num_reflections,num_oncoming_reflections,num_rear_reflections,has_oncoming_reflection,has_reflection_only_signal,vehicle_positions,direct_light_positions,reflection_positions,reflection_only_instances,reflection_density,label_reflection_only
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130118.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130118.json,130118.png,S00373,130118,1,1,0,1,1,0,2,2,2,0,1,0,"[[726, 493]]","[[721, 489], [731, 489]]","[[731, 499], [673, 498]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130120.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130120.json,130120.png,S00373,130120,1,1,0,1,1,0,2,2,2,0,1,0,"[[724, 493]]","[[718, 490], [730, 490]]","[[729, 500], [665, 499]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130122.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130122.json,130122.png,S00373,130122,1,1,0,1,1,0,2,2,2,0,1,0,"[[721, 495]]","[[715, 491], [727, 491]]","[[727, 501], [672, 499]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130124.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130124.json,130124.png,S00373,130124,1,1,0,1,1,0,2,2,2,0,1,0,"[[719, 496]]","[[713, 491], [725, 492]]","[[725, 502], [667, 500]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130126.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130126.json,130126.png,S00373,130126,1,1,0,1,1,0,2,2,2,0,1,0,"[[717, 497]]","[[711, 492], [722, 493]]","[[722, 503], [663, 501]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130128.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130128.json,130128.png,S00373,130128,1,1,0,1,1,0,2,2,2,0,1,0,"[[714, 497]]","[[708, 492], [720, 492]]","[[719, 503], [664, 500]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130130.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130130.json,130130.png,S00373,130130,1,1,0,1,1,0,2,2,2,0,1,0,"[[711, 497]]","[[705, 492], [717, 493]]","[[717, 503], [663, 500]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130132.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130132.json,130132.png,S00373,130132,1,1,0,1,1,0,2,1,1,0,1,0,"[[708, 496]]","[[702, 492], [714, 492]]","[[656, 500]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130134.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130134.json,130134.png,S00373,130134,1,1,0,1,1,0,2,2,2,0,1,0,"[[706, 496]]","[[699, 492], [711, 492]]","[[711, 502], [650, 500]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130136.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130136.json,130136.png,S00373,130136,1,1,0,1,1,0,2,2,2,0,1,0,"[[703, 497]]","[[697, 492], [709, 492]]","[[709, 502], [645, 501]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130138.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130138.json,130138.png,S00373,130138,1,1,0,1,1,0,2,2,2,0,1,0,"[[700, 498]]","[[694, 493], [707, 493]]","[[706, 503], [641, 501]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130140.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130140.json,130140.png,S00373,130140,1,1,0,1,1,0,2,2,2,0,1,0,"[[697, 498]]","[[691, 494], [704, 494]]","[[704, 504], [643, 502]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130142.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130142.json,130142.png,S00373,130142,1,1,0,1,1,0,2,2,2,0,1,0,"[[695, 499]]","[[689, 495], [702, 495]]","[[702, 505], [639, 503]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130144.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130144.json,130144.png,S00373,130144,1,1,0,1,1,0,2,2,2,0,1,0,"[[692, 501]]","[[686, 496], [700, 496]]","[[698, 507], [638, 504]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130146.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130146.json,130146.png,S00373,130146,1,1,0,1,1,0,2,2,2,0,1,0,"[[690, 502]]","[[683, 497], [697, 498]]","[[696, 508], [640, 506]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130148.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130148.json,130148.png,S00373,130148,1,1,0,1,1,0,2,3,3,0,1,0,"[[687, 503]]","[[682, 498], [695, 498]]","[[681, 508], [694, 508], [636, 505]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130150.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130150.json,130150.png,S00373,130150,1,1,0,1,1,0,2,3,3,0,1,0,"[[685, 502]]","[[679, 498], [693, 497]]","[[679, 508], [636, 506], [692, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130152.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130152.json,130152.png,S00373,130152,1,1,0,1,1,0,2,3,3,0,1,0,"[[684, 502]]","[[677, 497], [691, 497]]","[[677, 508], [626, 505], [690, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130154.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130154.json,130154.png,S00373,130154,1,1,0,1,1,0,2,3,3,0,1,0,"[[682, 502]]","[[675, 497], [690, 497]]","[[675, 509], [625, 505], [687, 512]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130156.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130156.json,130156.png,S00373,130156,1,1,0,1,1,0,0,6,6,0,1,0,"[[680, 503]]",[],"[[674, 498], [688, 498], [673, 509], [685, 508], [619, 506], [687, 513]]",0,6.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130158.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130158.json,130158.png,S00373,130158,1,1,0,1,1,0,2,3,3,0,1,0,"[[679, 505]]","[[672, 500], [687, 500]]","[[672, 511], [687, 511], [616, 507]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130160.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130160.json,130160.png,S00373,130160,1,1,0,1,1,0,2,3,3,0,1,0,"[[679, 507]]","[[672, 500], [687, 501]]","[[672, 512], [686, 512], [616, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130162.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130162.json,130162.png,S00373,130162,1,1,0,1,1,0,2,3,3,0,1,0,"[[678, 507]]","[[671, 501], [687, 501]]","[[672, 513], [686, 512], [617, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130164.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130164.json,130164.png,S00373,130164,1,1,0,1,1,0,2,3,3,0,1,0,"[[678, 506]]","[[671, 501], [686, 500]]","[[671, 512], [686, 512], [618, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130166.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130166.json,130166.png,S00373,130166,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 507]]","[[671, 500], [686, 500]]","[[670, 512], [686, 512], [620, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130168.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130168.json,130168.png,S00373,130168,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 506]]","[[670, 500], [687, 499]]","[[669, 512], [686, 512], [620, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130170.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130170.json,130170.png,S00373,130170,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 506]]","[[669, 499], [686, 499]]","[[669, 512], [685, 512], [620, 508]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130172.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130172.json,130172.png,S00373,130172,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 507]]","[[669, 501], [685, 500]]","[[669, 513], [685, 512], [623, 510]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130174.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130174.json,130174.png,S00373,130174,1,1,0,1,1,0,2,3,3,0,1,0,"[[676, 509]]","[[668, 502], [685, 502]]","[[669, 516], [686, 514], [628, 509]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130176.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130176.json,130176.png,S00373,130176,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 511]]","[[668, 504], [686, 503]]","[[669, 517], [686, 517], [624, 512]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130178.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130178.json,130178.png,S00373,130178,1,1,0,1,1,0,2,3,3,0,1,0,"[[677, 512]]","[[668, 505], [686, 504]]","[[668, 519], [685, 518], [627, 512]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130180.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130180.json,130180.png,S00373,130180,1,1,0,1,1,0,2,3,3,0,1,0,"[[676, 514]]","[[668, 507], [686, 506]]","[[667, 521], [686, 520], [631, 515]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130182.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130182.json,130182.png,S00373,130182,1,1,0,1,1,0,2,3,3,0,1,0,"[[676, 516]]","[[667, 508], [685, 508]]","[[667, 522], [685, 522], [627, 515]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130184.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130184.json,130184.png,S00373,130184,1,1,0,1,1,0,2,3,3,0,1,0,"[[675, 517]]","[[666, 509], [685, 509]]","[[666, 525], [685, 524], [627, 518]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130186.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130186.json,130186.png,S00373,130186,1,1,0,1,1,0,2,3,3,0,1,0,"[[675, 519]]","[[666, 510], [685, 510]]","[[665, 526], [684, 525], [626, 517]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130188.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130188.json,130188.png,S00373,130188,1,1,0,1,1,0,2,3,3,0,1,0,"[[673, 519]]","[[664, 511], [684, 510]]","[[664, 526], [684, 526], [625, 519]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130190.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130190.json,130190.png,S00373,130190,1,1,0,1,1,0,2,3,3,0,1,0,"[[672, 519]]","[[663, 510], [683, 510]]","[[663, 526], [683, 525], [626, 518]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130192.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130192.json,130192.png,S00373,130192,1,1,0,1,1,0,2,3,3,0,1,0,"[[672, 520]]","[[662, 510], [683, 510]]","[[662, 527], [682, 526], [612, 524]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130194.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130194.json,130194.png,S00373,130194,1,1,0,1,1,0,2,3,3,0,1,0,"[[671, 520]]","[[662, 511], [683, 510]]","[[661, 527], [682, 526], [620, 521]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130196.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130196.json,130196.png,S00373,130196,1,1,0,1,1,0,2,3,3,0,1,0,"[[670, 520]]","[[661, 510], [683, 510]]","[[660, 528], [681, 527], [619, 521]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130198.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130198.json,130198.png,S00373,130198,1,1,0,1,1,0,2,3,3,0,1,0,"[[669, 519]]","[[660, 510], [682, 510]]","[[659, 527], [682, 527], [617, 522]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130200.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130200.json,130200.png,S00373,130200,1,1,0,1,1,0,2,3,3,0,1,0,"[[668, 519]]","[[658, 509], [681, 508]]","[[658, 527], [681, 526], [619, 521]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130202.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130202.json,130202.png,S00373,130202,1,1,0,1,1,0,2,3,3,0,1,0,"[[668, 518]]","[[657, 510], [680, 510]]","[[657, 528], [680, 527], [617, 521]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130204.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130204.json,130204.png,S00373,130204,1,1,0,1,1,0,2,3,3,0,1,0,"[[665, 521]]","[[655, 511], [678, 511]]","[[655, 531], [678, 530], [614, 523]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130206.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130206.json,130206.png,S00373,130206,1,1,0,1,1,0,2,3,3,0,1,0,"[[663, 524]]","[[652, 514], [676, 513]]","[[652, 535], [676, 533], [603, 523]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130208.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130208.json,130208.png,S00373,130208,1,1,0,1,1,0,2,3,3,0,1,0,"[[661, 526]]","[[649, 516], [673, 515]]","[[649, 536], [674, 536], [603, 528]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130210.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130210.json,130210.png,S00373,130210,1,1,0,1,1,0,2,3,3,0,1,0,"[[657, 528]]","[[646, 517], [671, 517]]","[[645, 539], [670, 538], [597, 531]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130212.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130212.json,130212.png,S00373,130212,1,1,0,1,1,0,2,3,3,0,1,0,"[[656, 529]]","[[643, 517], [667, 516]]","[[643, 539], [668, 538], [592, 532]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130214.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130214.json,130214.png,S00373,130214,1,1,0,1,1,0,2,3,3,0,1,0,"[[651, 527]]","[[639, 515], [665, 515]]","[[638, 538], [666, 537], [587, 531]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130216.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130216.json,130216.png,S00373,130216,1,1,0,1,1,0,2,3,3,0,1,0,"[[648, 524]]","[[635, 513], [662, 513]]","[[635, 538], [662, 536], [584, 529]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130218.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130218.json,130218.png,S00373,130218,1,1,0,1,1,0,2,3,3,0,1,0,"[[646, 525]]","[[631, 513], [658, 513]]","[[630, 541], [659, 537], [577, 529]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130220.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130220.json,130220.png,S00373,130220,1,1,0,1,1,0,2,3,3,0,1,0,"[[642, 525]]","[[628, 513], [656, 513]]","[[627, 538], [657, 538], [574, 527]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130222.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130222.json,130222.png,S00373,130222,1,1,0,1,1,0,2,3,3,0,1,0,"[[638, 527]]","[[624, 515], [653, 515]]","[[624, 539], [653, 539], [568, 530]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130224.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130224.json,130224.png,S00373,130224,1,1,0,1,1,0,2,3,3,0,1,0,"[[636, 529]]","[[620, 516], [650, 515]]","[[620, 541], [650, 541], [564, 531]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130226.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130226.json,130226.png,S00373,130226,1,1,0,1,1,0,2,3,3,0,1,0,"[[632, 529]]","[[616, 517], [647, 516]]","[[615, 542], [647, 543], [556, 531]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130228.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130228.json,130228.png,S00373,130228,1,1,0,1,1,0,2,3,3,0,1,0,"[[626, 530]]","[[611, 517], [644, 516]]","[[610, 545], [645, 546], [551, 532]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130230.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130230.json,130230.png,S00373,130230,1,1,0,1,1,0,2,3,3,0,1,0,"[[622, 529]]","[[607, 517], [640, 516]]","[[606, 545], [641, 545], [546, 534]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130232.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130232.json,130232.png,S00373,130232,1,1,0,1,1,0,2,3,3,0,1,0,"[[618, 530]]","[[602, 517], [636, 516]]","[[601, 556], [635, 548], [538, 533]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130234.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130234.json,130234.png,S00373,130234,1,1,0,1,1,0,2,3,3,0,1,0,"[[613, 533]]","[[596, 517], [632, 517]]","[[597, 557], [632, 551], [530, 534]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130236.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130236.json,130236.png,S00373,130236,1,1,0,1,1,0,2,3,3,0,1,0,"[[607, 534]]","[[591, 518], [628, 517]]","[[592, 555], [628, 553], [522, 532]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130238.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130238.json,130238.png,S00373,130238,1,1,0,1,1,0,2,3,3,0,1,0,"[[604, 537]]","[[586, 519], [623, 519]]","[[586, 555], [624, 556], [514, 539]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130240.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130240.json,130240.png,S00373,130240,1,1,0,1,1,0,2,3,3,0,1,0,"[[598, 538]]","[[580, 521], [619, 520]]","[[580, 555], [580, 571], [502, 539]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130242.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130242.json,130242.png,S00373,130242,1,1,0,1,1,0,2,3,3,0,1,0,"[[594, 541]]","[[573, 524], [614, 524]]","[[573, 559], [614, 561], [493, 544]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130244.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130244.json,130244.png,S00373,130244,1,1,0,1,1,0,2,3,3,0,1,0,"[[587, 545]]","[[566, 526], [608, 524]]","[[565, 565], [609, 568], [484, 543]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130246.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130246.json,130246.png,S00373,130246,1,1,0,1,1,0,2,3,3,0,1,0,"[[580, 548]]","[[557, 526], [602, 525]]","[[558, 567], [602, 568], [475, 547]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130248.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130248.json,130248.png,S00373,130248,1,1,0,1,1,0,2,3,3,0,1,0,"[[573, 550]]","[[548, 525], [596, 526]]","[[550, 569], [597, 580], [455, 547]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130250.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130250.json,130250.png,S00373,130250,1,1,0,1,1,0,2,3,3,0,1,0,"[[565, 550]]","[[540, 526], [588, 526]]","[[540, 573], [588, 585], [448, 550]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130252.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130252.json,130252.png,S00373,130252,1,1,0,1,1,0,2,3,3,0,1,0,"[[554, 551]]","[[529, 526], [581, 526]]","[[529, 577], [582, 588], [430, 554]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130254.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130254.json,130254.png,S00373,130254,1,1,0,1,1,0,2,3,3,0,1,0,"[[546, 556]]","[[518, 528], [572, 526]]","[[520, 595], [573, 600], [413, 557]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130256.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130256.json,130256.png,S00373,130256,1,1,0,1,1,0,2,3,3,0,1,0,"[[534, 555]]","[[506, 529], [563, 528]]","[[507, 587], [566, 610], [395, 557]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130258.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130258.json,130258.png,S00373,130258,1,1,0,1,1,0,2,3,3,0,1,0,"[[526, 564]]","[[494, 531], [555, 530]]","[[495, 591], [555, 619], [370, 556]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130260.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130260.json,130260.png,S00373,130260,1,1,0,1,1,0,2,2,2,0,1,0,"[[509, 565]]","[[478, 534], [544, 533]]","[[479, 596], [549, 625]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130262.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130262.json,130262.png,S00373,130262,1,1,0,1,1,0,2,2,2,0,1,0,"[[498, 571]]","[[463, 538], [531, 537]]","[[465, 610], [538, 615]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130264.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130264.json,130264.png,S00373,130264,1,1,0,1,1,0,2,2,2,0,1,0,"[[479, 581]]","[[444, 543], [519, 541]]","[[448, 624], [517, 630]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130266.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130266.json,130266.png,S00373,130266,1,1,0,1,1,0,2,2,2,0,1,0,"[[462, 590]]","[[424, 549], [504, 547]]","[[427, 635], [509, 661]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130268.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130268.json,130268.png,S00373,130268,1,1,0,1,1,0,2,1,1,0,1,0,"[[444, 602]]","[[399, 556], [485, 554]]","[[491, 667]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130270.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130270.json,130270.png,S00373,130270,1,1,0,1,1,0,2,0,0,0,0,0,"[[420, 611]]","[[370, 564], [465, 560]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130272.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130272.json,130272.png,S00373,130272,1,1,0,1,1,0,2,0,0,0,0,0,"[[386, 625]]","[[336, 570], [441, 569]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130274.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130274.json,130274.png,S00373,130274,1,1,0,1,1,0,2,0,0,0,0,0,"[[351, 646]]","[[296, 581], [412, 577]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130276.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130276.json,130276.png,S00373,130276,1,1,0,1,1,0,2,0,0,0,0,0,"[[312, 663]]","[[245, 591], [372, 589]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130278.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130278.json,130278.png,S00373,130278,1,1,0,1,1,0,2,0,0,0,0,0,"[[247, 687]]","[[178, 607], [329, 605]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00373\130280.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130280.json,130280.png,S00373,130280,1,1,0,1,1,0,2,0,0,0,0,0,"[[175, 711]]","[[93, 627], [266, 626]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130505.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130505.json,130505.png,S00374,130505,1,1,0,1,1,0,2,1,1,0,1,0,"[[317, 530]]","[[308, 523], [328, 522]]","[[439, 520]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130507.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130507.json,130507.png,S00374,130507,1,1,0,1,1,0,2,1,1,0,1,0,"[[313, 532]]","[[303, 522], [323, 522]]","[[438, 521]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130509.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130509.json,130509.png,S00374,130509,1,1,0,1,1,0,2,1,1,0,1,0,"[[308, 531]]","[[297, 523], [319, 522]]","[[438, 521]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130511.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130511.json,130511.png,S00374,130511,1,1,0,1,1,0,2,1,1,0,1,0,"[[305, 533]]","[[294, 524], [318, 523]]","[[438, 522]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130513.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130513.json,130513.png,S00374,130513,1,1,0,1,1,0,2,1,1,0,1,0,"[[301, 536]]","[[291, 526], [315, 526]]","[[440, 524]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00374\130515.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\130515.json,130515.png,S00374,130515,1,1,0,1,1,0,2,1,1,0,1,0,"[[298, 537]]","[[287, 527], [312, 526]]","[[442, 526]]",0,1.0,0
